school,person,round,proposal,value,vote,cutoff.12,cutoff.23,sd.logit
1,306,20,1,83,3,37.9099986810868,75.39999933687,5.37849941898296
1,306,21,1,59,2,37.9099986810868,75.39999933687,5.37849941898296
1,306,22,1,22,1,37.9099986810868,75.39999933687,5.37849941898296
1,306,23,1,22,1,37.9099986810868,75.39999933687,5.37849941898296
1,306,24,1,89,3,37.9099986810868,75.39999933687,5.37849941898296
1,306,25,1,98,3,37.9099986810868,75.39999933687,5.37849941898296
1,306,26,1,91,3,37.9099986810868,75.39999933687,5.37849941898296
1,306,27,1,34,1,37.9099986810868,75.39999933687,5.37849941898296
1,306,28,1,28,1,37.9099986810868,75.39999933687,5.37849941898296
1,306,29,1,24,1,37.9099986810868,75.39999933687,5.37849941898296
1,306,30,1,100,3,37.9099986810868,75.39999933687,5.37849941898296
1,307,1,1,80,3,48.77,58.8899991509594,5.4259985256172
1,307,2,1,57,3,48.77,58.8899991509594,5.4259985256172
1,307,3,1,26,1,48.77,58.8899991509594,5.4259985256172
1,307,4,1,37,1,48.77,58.8899991509594,5.4259985256172
1,307,5,1,69,3,48.77,58.8899991509594,5.4259985256172
1,307,6,1,77,3,48.77,58.8899991509594,5.4259985256172
1,307,7,1,54,3,48.77,58.8899991509594,5.4259985256172
1,307,8,1,28,1,48.77,58.8899991509594,5.4259985256172
1,307,9,1,19,1,48.77,58.8899991509594,5.4259985256172
1,307,10,1,82,3,48.77,58.8899991509594,5.4259985256172
1,307,11,1,98,3,48.77,58.8899991509594,5.4259985256172
1,307,12,1,93,3,48.77,58.8899991509594,5.4259985256172
1,307,13,1,23,1,48.77,58.8899991509594,5.4259985256172
1,307,14,1,2,1,48.77,58.8899991509594,5.4259985256172
1,307,15,1,10,1,48.77,58.8899991509594,5.4259985256172
1,307,16,1,72,3,48.77,58.8899991509594,5.4259985256172
1,307,17,1,92,3,48.77,58.8899991509594,5.4259985256172
1,307,18,1,13,1,48.77,58.8899991509594,5.4259985256172
1,307,19,1,10,1,48.77,58.8899991509594,5.4259985256172
1,307,20,1,91,3,48.77,58.8899991509594,5.4259985256172
1,307,21,1,82,3,48.77,58.8899991509594,5.4259985256172
1,307,22,1,66,2,48.77,58.8899991509594,5.4259985256172
1,307,23,1,96,3,48.77,58.8899991509594,5.4259985256172
1,307,24,1,9,1,48.77,58.8899991509594,5.4259985256172
1,307,25,1,32,1,48.77,58.8899991509594,5.4259985256172
1,307,26,1,47,1,48.77,58.8899991509594,5.4259985256172
1,307,27,1,71,3,48.77,58.8899991509594,5.4259985256172
1,307,28,1,98,3,48.77,58.8899991509594,5.4259985256172
1,307,29,1,45,1,48.77,58.8899991509594,5.4259985256172
1,307,30,1,72,3,48.77,58.8899991509594,5.4259985256172
1,308,1,1,87,3,43.04,79.1349998420421,6.05149948359909
1,308,2,1,46,1,43.04,79.1349998420421,6.05149948359909
1,308,3,1,13,1,43.04,79.1349998420421,6.05149948359909
1,308,4,1,85,2,43.04,79.1349998420421,6.05149948359909
1,308,5,1,1,1,43.04,79.1349998420421,6.05149948359909
1,308,6,1,89,3,43.04,79.1349998420421,6.05149948359909
1,308,7,1,81,2,43.04,79.1349998420421,6.05149948359909
1,308,8,1,22,1,43.04,79.1349998420421,6.05149948359909
1,308,9,1,66,2,43.04,79.1349998420421,6.05149948359909
1,308,10,1,76,2,43.04,79.1349998420421,6.05149948359909
1,308,11,1,30,1,43.04,79.1349998420421,6.05149948359909
1,308,12,1,65,2,43.04,79.1349998420421,6.05149948359909
1,308,13,1,57,2,43.04,79.1349998420421,6.05149948359909
1,308,14,1,41,1,43.04,79.1349998420421,6.05149948359909
1,308,15,1,58,1,43.04,79.1349998420421,6.05149948359909
1,308,16,1,10,1,43.04,79.1349998420421,6.05149948359909
1,308,17,1,74,3,43.04,79.1349998420421,6.05149948359909
1,308,18,1,47,2,43.04,79.1349998420421,6.05149948359909
1,308,19,1,47,2,43.04,79.1349998420421,6.05149948359909
1,308,20,1,41,2,43.04,79.1349998420421,6.05149948359909
1,308,21,1,52,2,43.04,79.1349998420421,6.05149948359909
1,308,22,1,27,1,43.04,79.1349998420421,6.05149948359909
1,308,23,1,90,3,43.04,79.1349998420421,6.05149948359909
1,308,24,1,52,2,43.04,79.1349998420421,6.05149948359909
1,308,25,1,38,1,43.04,79.1349998420421,6.05149948359909
1,308,26,1,52,2,43.04,79.1349998420421,6.05149948359909
1,308,27,1,31,1,43.04,79.1349998420421,6.05149948359909
1,308,28,1,50,2,43.04,79.1349998420421,6.05149948359909
1,308,29,1,99,3,43.04,79.1349998420421,6.05149948359909
1,308,30,1,1,1,43.04,79.1349998420421,6.05149948359909
1,309,1,1,6,1,24.014999479492,54.1449997691384,10.3849987963408
1,309,2,1,83,3,24.014999479492,54.1449997691384,10.3849987963408
1,309,3,1,24,3,24.014999479492,54.1449997691384,10.3849987963408
1,309,4,1,43,3,24.014999479492,54.1449997691384,10.3849987963408
1,309,5,1,49,3,24.014999479492,54.1449997691384,10.3849987963408
1,309,6,1,43,3,24.014999479492,54.1449997691384,10.3849987963408
1,309,7,1,11,1,24.014999479492,54.1449997691384,10.3849987963408
1,309,8,1,82,3,24.014999479492,54.1449997691384,10.3849987963408
1,309,9,1,80,3,24.014999479492,54.1449997691384,10.3849987963408
1,309,10,1,73,3,24.014999479492,54.1449997691384,10.3849987963408
1,309,11,1,77,3,24.014999479492,54.1449997691384,10.3849987963408
1,309,12,1,63,3,24.014999479492,54.1449997691384,10.3849987963408
1,309,13,1,34,2,24.014999479492,54.1449997691384,10.3849987963408
1,309,14,1,71,3,24.014999479492,54.1449997691384,10.3849987963408
1,309,15,1,98,3,24.014999479492,54.1449997691384,10.3849987963408
1,309,16,1,92,3,24.014999479492,54.1449997691384,10.3849987963408
1,309,17,1,94,3,24.014999479492,54.1449997691384,10.3849987963408
1,309,18,1,14,1,24.014999479492,54.1449997691384,10.3849987963408
1,309,19,1,56,3,24.014999479492,54.1449997691384,10.3849987963408
1,309,20,1,85,3,24.014999479492,54.1449997691384,10.3849987963408
1,309,21,1,43,2,24.014999479492,54.1449997691384,10.3849987963408
1,309,22,1,85,3,24.014999479492,54.1449997691384,10.3849987963408
1,309,23,1,67,2,24.014999479492,54.1449997691384,10.3849987963408
1,309,24,1,76,2,24.014999479492,54.1449997691384,10.3849987963408
1,309,25,1,90,3,24.014999479492,54.1449997691384,10.3849987963408
1,309,26,1,20,2,24.014999479492,54.1449997691384,10.3849987963408
1,309,27,1,46,2,24.014999479492,54.1449997691384,10.3849987963408
1,309,28,1,98,3,24.014999479492,54.1449997691384,10.3849987963408
1,309,29,1,66,3,24.014999479492,54.1449997691384,10.3849987963408
1,309,30,1,33,2,24.014999479492,54.1449997691384,10.3849987963408
1,310,1,1,80,3,52,70.1699992874448,7.243
1,310,2,1,92,3,52,70.1699992874448,7.243
1,310,3,1,60,2,52,70.1699992874448,7.243
1,310,4,1,68,2,52,70.1699992874448,7.243
1,310,5,1,66,1,52,70.1699992874448,7.243
1,310,6,1,48,1,52,70.1699992874448,7.243
1,310,7,1,96,3,52,70.1699992874448,7.243
1,310,8,1,66,1,52,70.1699992874448,7.243
1,310,9,1,46,1,52,70.1699992874448,7.243
1,310,10,1,65,3,52,70.1699992874448,7.243
1,310,12,1,98,3,52,70.1699992874448,7.243
1,310,13,1,95,3,52,70.1699992874448,7.243
1,310,14,1,18,1,52,70.1699992874448,7.243
1,310,15,1,81,3,52,70.1699992874448,7.243
1,310,16,1,94,3,52,70.1699992874448,7.243
1,310,17,1,51,1,52,70.1699992874448,7.243
1,310,18,1,77,3,52,70.1699992874448,7.243
1,310,19,1,5,1,52,70.1699992874448,7.243
1,310,20,1,35,2,52,70.1699992874448,7.243
1,310,21,1,96,3,52,70.1699992874448,7.243
1,310,22,1,57,2,52,70.1699992874448,7.243
1,310,23,1,61,2,52,70.1699992874448,7.243
1,310,24,1,52,2,52,70.1699992874448,7.243
1,310,25,1,19,1,52,70.1699992874448,7.243
1,310,26,1,47,1,52,70.1699992874448,7.243
1,310,27,1,11,1,52,70.1699992874448,7.243
1,310,28,1,44,1,52,70.1699992874448,7.243
1,310,29,1,45,1,52,70.1699992874448,7.243
1,310,30,1,6,1,52,70.1699992874448,7.243
1,401,1,1,40,2,36.854999660833,65.9,7.94099943332072
1,401,2,1,4,1,36.854999660833,65.9,7.94099943332072
1,401,3,1,44,3,36.854999660833,65.9,7.94099943332072
1,401,4,1,23,1,36.854999660833,65.9,7.94099943332072
1,401,5,1,99,3,36.854999660833,65.9,7.94099943332072
1,401,6,1,82,2,36.854999660833,65.9,7.94099943332072
1,401,7,1,81,3,36.854999660833,65.9,7.94099943332072
1,401,8,1,75,3,36.854999660833,65.9,7.94099943332072
1,401,9,1,71,3,36.854999660833,65.9,7.94099943332072
1,401,10,1,66,3,36.854999660833,65.9,7.94099943332072
1,401,11,1,79,3,36.854999660833,65.9,7.94099943332072
1,401,12,1,10,1,36.854999660833,65.9,7.94099943332072
1,401,13,1,45,2,36.854999660833,65.9,7.94099943332072
1,401,14,1,67,2,36.854999660833,65.9,7.94099943332072
1,401,15,1,24,1,36.854999660833,65.9,7.94099943332072
1,401,16,1,68,2,36.854999660833,65.9,7.94099943332072
1,401,17,1,20,1,36.854999660833,65.9,7.94099943332072
1,401,18,1,60,2,36.854999660833,65.9,7.94099943332072
1,401,19,1,50,2,36.854999660833,65.9,7.94099943332072
1,401,20,1,13,1,36.854999660833,65.9,7.94099943332072
1,402,1,1,48,2,43.2899953799951,67.8899992635145,12.5849910607835
1,402,2,1,81,3,43.2899953799951,67.8899992635145,12.5849910607835
1,402,3,1,67,2,43.2899953799951,67.8899992635145,12.5849910607835
1,402,4,1,25,1,43.2899953799951,67.8899992635145,12.5849910607835
1,402,5,1,94,3,43.2899953799951,67.8899992635145,12.5849910607835
1,402,6,1,2,1,43.2899953799951,67.8899992635145,12.5849910607835
1,402,7,1,71,2,43.2899953799951,67.8899992635145,12.5849910607835
1,402,8,1,1,1,43.2899953799951,67.8899992635145,12.5849910607835
1,402,9,1,81,3,43.2899953799951,67.8899992635145,12.5849910607835
1,402,10,1,86,3,43.2899953799951,67.8899992635145,12.5849910607835
1,402,11,1,60,1,43.2899953799951,67.8899992635145,12.5849910607835
1,402,12,1,13,1,43.2899953799951,67.8899992635145,12.5849910607835
1,402,13,1,95,2,43.2899953799951,67.8899992635145,12.5849910607835
1,402,14,1,11,1,43.2899953799951,67.8899992635145,12.5849910607835
1,402,15,1,96,2,43.2899953799951,67.8899992635145,12.5849910607835
1,402,16,1,96,3,43.2899953799951,67.8899992635145,12.5849910607835
1,402,17,1,40,1,43.2899953799951,67.8899992635145,12.5849910607835
1,402,18,1,47,2,43.2899953799951,67.8899992635145,12.5849910607835
1,402,19,1,71,1,43.2899953799951,67.8899992635145,12.5849910607835
1,402,20,1,82,3,43.2899953799951,67.8899992635145,12.5849910607835
1,403,1,1,85,3,42.7349997074997,65.22,8.76
1,403,2,1,1,1,42.7349997074997,65.22,8.76
1,403,3,1,45,2,42.7349997074997,65.22,8.76
1,403,4,1,90,3,42.7349997074997,65.22,8.76
1,403,5,1,40,1,42.7349997074997,65.22,8.76
1,403,6,1,61,3,42.7349997074997,65.22,8.76
1,403,7,1,71,3,42.7349997074997,65.22,8.76
1,403,8,1,35,1,42.7349997074997,65.22,8.76
1,403,9,1,68,2,42.7349997074997,65.22,8.76
1,403,10,1,96,3,42.7349997074997,65.22,8.76
1,403,11,1,57,1,42.7349997074997,65.22,8.76
1,403,12,1,18,1,42.7349997074997,65.22,8.76
1,403,13,1,22,2,42.7349997074997,65.22,8.76
1,403,14,1,98,3,42.7349997074997,65.22,8.76
1,403,15,1,26,1,42.7349997074997,65.22,8.76
1,403,16,1,4,1,42.7349997074997,65.22,8.76
1,403,17,1,2,1,42.7349997074997,65.22,8.76
1,403,18,1,57,2,42.7349997074997,65.22,8.76
1,403,19,1,89,3,42.7349997074997,65.22,8.76
1,403,20,1,37,1,42.7349997074997,65.22,8.76
1,404,1,1,85,3,38.71,65.35,2.02749944512939
1,404,2,1,56,2,38.71,65.35,2.02749944512939
1,404,3,1,36,1,38.71,65.35,2.02749944512939
1,404,4,1,76,3,38.71,65.35,2.02749944512939
1,404,5,1,11,1,38.71,65.35,2.02749944512939
1,404,6,1,14,1,38.71,65.35,2.02749944512939
1,404,7,1,8,1,38.71,65.35,2.02749944512939
1,404,8,1,20,1,38.71,65.35,2.02749944512939
1,404,9,1,23,1,38.71,65.35,2.02749944512939
1,404,10,1,33,1,38.71,65.35,2.02749944512939
1,404,11,1,47,2,38.71,65.35,2.02749944512939
1,404,12,1,41,2,38.71,65.35,2.02749944512939
1,404,13,1,96,3,38.71,65.35,2.02749944512939
1,404,14,1,7,1,38.71,65.35,2.02749944512939
1,404,15,1,81,3,38.71,65.35,2.02749944512939
1,404,16,1,91,3,38.71,65.35,2.02749944512939
1,404,17,1,84,3,38.71,65.35,2.02749944512939
1,404,18,1,6,1,38.71,65.35,2.02749944512939
1,404,19,1,50,2,38.71,65.35,2.02749944512939
1,404,20,1,44,2,38.71,65.35,2.02749944512939
1,405,1,1,44,1,55.699999102334,62.894999801256,5.2989939611213
1,405,2,1,98,3,55.699999102334,62.894999801256,5.2989939611213
1,405,3,1,1,1,55.699999102334,62.894999801256,5.2989939611213
1,405,4,1,77,3,55.699999102334,62.894999801256,5.2989939611213
1,405,5,1,43,1,55.699999102334,62.894999801256,5.2989939611213
1,405,6,1,2,1,55.699999102334,62.894999801256,5.2989939611213
1,405,7,1,20,1,55.699999102334,62.894999801256,5.2989939611213
1,405,8,1,54,1,55.699999102334,62.894999801256,5.2989939611213
1,405,9,1,70,3,55.699999102334,62.894999801256,5.2989939611213
1,405,10,1,81,3,55.699999102334,62.894999801256,5.2989939611213
1,405,11,1,10,1,55.699999102334,62.894999801256,5.2989939611213
1,405,12,1,56,1,55.699999102334,62.894999801256,5.2989939611213
1,405,13,1,39,1,55.699999102334,62.894999801256,5.2989939611213
1,405,14,1,86,3,55.699999102334,62.894999801256,5.2989939611213
1,405,15,1,80,3,55.699999102334,62.894999801256,5.2989939611213
1,405,16,1,24,1,55.699999102334,62.894999801256,5.2989939611213
1,405,17,1,32,1,55.699999102334,62.894999801256,5.2989939611213
1,405,18,1,56,3,55.699999102334,62.894999801256,5.2989939611213
1,405,19,1,52,1,55.699999102334,62.894999801256,5.2989939611213
1,405,20,1,78,3,55.699999102334,62.894999801256,5.2989939611213
1,406,1,1,84,3,40.12,62.4149997997276,4.59299989113869
1,406,2,1,41,2,40.12,62.4149997997276,4.59299989113869
1,406,3,1,99,3,40.12,62.4149997997276,4.59299989113869
1,406,4,1,29,1,40.12,62.4149997997276,4.59299989113869
1,406,5,1,34,1,40.12,62.4149997997276,4.59299989113869
1,406,6,1,19,1,40.12,62.4149997997276,4.59299989113869
1,406,7,1,67,3,40.12,62.4149997997276,4.59299989113869
1,406,8,1,20,1,40.12,62.4149997997276,4.59299989113869
1,406,9,1,56,2,40.12,62.4149997997276,4.59299989113869
1,406,10,1,16,1,40.12,62.4149997997276,4.59299989113869
1,406,11,1,83,3,40.12,62.4149997997276,4.59299989113869
1,406,12,1,69,3,40.12,62.4149997997276,4.59299989113869
1,406,13,1,52,3,40.12,62.4149997997276,4.59299989113869
1,406,14,1,54,2,40.12,62.4149997997276,4.59299989113869
1,406,15,1,8,1,40.12,62.4149997997276,4.59299989113869
1,406,16,1,80,3,40.12,62.4149997997276,4.59299989113869
1,406,17,1,10,1,40.12,62.4149997997276,4.59299989113869
1,406,18,1,8,1,40.12,62.4149997997276,4.59299989113869
1,406,19,1,78,3,40.12,62.4149997997276,4.59299989113869
1,406,20,1,29,1,40.12,62.4149997997276,4.59299989113869
1,407,1,1,40,2,32.23,66.06,2.16899976947901
1,407,2,1,28,1,32.23,66.06,2.16899976947901
1,407,3,1,80,3,32.23,66.06,2.16899976947901
1,407,4,1,68,3,32.23,66.06,2.16899976947901
1,407,5,1,80,3,32.23,66.06,2.16899976947901
1,407,6,1,65,2,32.23,66.06,2.16899976947901
1,407,7,1,21,1,32.23,66.06,2.16899976947901
1,407,8,1,4,1,32.23,66.06,2.16899976947901
1,407,9,1,84,3,32.23,66.06,2.16899976947901
1,407,10,1,39,2,32.23,66.06,2.16899976947901
1,407,11,1,88,3,32.23,66.06,2.16899976947901
1,407,12,1,51,2,32.23,66.06,2.16899976947901
1,407,13,1,80,3,32.23,66.06,2.16899976947901
1,407,14,1,16,1,32.23,66.06,2.16899976947901
1,407,15,1,59,2,32.23,66.06,2.16899976947901
1,407,16,1,57,2,32.23,66.06,2.16899976947901
